designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Plx,e_Plx
Gaia DR3 4296708789290712064,HIP 98036,188512,298.829,6.404626612168723,73.52487469097186,0.1415356,483.1543,45.943752101692965,-480.9649180671844,2.8797898,3.4819748,3.9830143,2.8726902,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.814146265041007,0.0041800959374338,2.204861665041008,0.0041800959374338,1.1103241,72.95,0.83
Gaia DR3 5835113573101867520,HIP 79537,145417,243.445,-57.57678559702253,73.54824313531948,0.018389205,1649.7329,-854.0397394406546,-1411.4654556946618,0.8206603,7.2686267,7.7150817,6.6432695,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.601488215450372,0.000542931420524,5.976131015450372,0.000542931420524,1.0718122,72.75,0.82
Gaia DR3 798914636327665536,HIP 46769,\N,142.984,36.31789906516603,73.69562923955124,0.018259868,564.64874,-209.9090945203721,-524.1815958159509,1.0681258,9.414013,10.424294,8.416171,3722.6384,3721.8025,3726.8179,4.7565,4.7513,4.7578,-0.1723,-0.1803,-0.1475,13.5508,13.537,13.7012,8.751221656837124,0.0005380346268015,7.753379656837124,0.000538034626802,2.008123,73.88,2.02
Gaia DR3 1018776176872261248,HIP 46853,82328,143.208,51.67490604097004,73.82839808283359,0.20464002,1087.2969,-942.5671400184004,-542.0162846102697,3.7485316,3.0717425,3.5151834,2.686608,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.4128597263508844,0.0060189751761976,2.027725226350885,0.0060189751761976,0.8285754,74.15,0.74
Gaia DR3 1473166433840437888,HIP 65012,\N,199.897,35.10343086902767,73.9230605881877,0.033322293,883.6546,372.8263631681323,-801.1528987788727,1.677979,11.011088,12.371564,9.857584,3125.6838,3123.8225,3126.645,4.2475,4.2353,4.251,-0.8958,-0.904,-0.8918,13.5468,13.53,13.6831,10.354987696975094,0.0009788345368342,9.201483696975092,0.0009788345368342,2.51398,55.48,39.3
Gaia DR3 512129087182637696,HIP 8070,10436,25.9157,63.82080833636605,73.97694829807692,0.01831691,704.1914,-395.2102611682793,-582.8330852770017,0.95129997,7.9328227,8.622169,7.129455,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.278304759022201,0.0005376629669173,6.474937059022202,0.0005376629669173,1.492714,74.45,1.11
Gaia DR3 283569928616960768,HIP 27188,\N,86.454,62.233278096244746,74.1187240892331,0.018022198,840.8343,297.263402945699,-786.5346566444352,0.99108243,8.38387,9.244538,7.4721923,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.733509672920292,0.0005280002721037,6.821831972920291,0.0005280002721037,1.7723457,73.04,1.11
Gaia DR3 269067920001221888,HIP 28368,\N,89.9074,58.59188291237543,74.13970520405475,0.017304095,254.17365,9.114921193697333,-254.01015846402925,1.0966785,9.412902,10.488072,8.383322,3390.4043,3386.567,3399.3894,4.1213,4.1107,4.1422,-0.9688,-0.9794,-0.9405,13.5032,13.4847,13.587,8.763156274227986,0.0005068183835241,7.733576274227985,0.0005068183835241,2.10475,73.58,21.52
Gaia DR3 348020482735930112,HIP 7513,9826,24.1983,41.4037617615712,74.19396780666189,0.2082973,418.7238,-171.89184082707104,-381.8151588992299,7.246776,3.966133,4.2386155,3.5156913,6096.4243,6093.169,6098.3823,4.1171,4.1071,4.12,-0.0976,-0.1117,-0.0851,13.5205,13.4624,13.7321,3.317975986316,0.0060963585269848,2.867534286316001,0.0060963585269848,0.7229242,74.25,0.72
Gaia DR3 3592769731134725248,HIP 56157,\N,172.673,-8.094129760812047,74.20466310328092,0.024746155,437.48712,-353.5785395243239,257.6377384941805,0.98348266,10.820291,12.26453,9.640134,3177.7312,3177.337,3179.2039,4.1614,4.1597,4.1628,-1.0956,-1.0964,-1.0942,13.4787,13.4658,13.5409,10.172446988416056,0.0007241538815616,8.992289988416056,0.0007241538815598,2.624396,71.64,4.02
Gaia DR3 3765772972322477696,HIP 50341,\N,154.19,-11.9644646700575,74.23803517451385,0.026174312,734.47974,-417.6142950797529,-604.2009759421849,1.2108444,9.934185,11.224539,8.803616,3420.5334,3395.9612,3421.837,4.6612,4.5489,4.6643,-0.1149,-0.3727,-0.1085,13.4515,13.4357,13.4733,9.287317345407573,0.0007656021413762,8.156748345407575,0.0007656021413762,2.420923,72.79,2.37
Gaia DR3 4971681351020953088,HIP 10617,\N,34.1752,-30.98729098133992,74.57353168617364,0.035021845,728.17706,684.4354712383443,248.5758508391324,1.5152423,10.787389,12.268479,9.592127,3060.858,3053.5505,3095.2874,4.1292,4.0975,4.2658,-0.7691,-0.8004,-0.6152,13.3517,13.1561,13.4094,10.150312555435654,0.0010197850902216,8.955050555435655,0.0010197850902216,2.676352,70.16,2.88
Gaia DR3 4103671243754951296,HIP 91430,\N,279.687,-14.493090301699558,74.79177425095429,0.052843038,579.8629,111.73937976470508,-568.9949808960315,1.1540186,10.241307,11.498909,9.135763,3224.9536,3222.7979,3241.176,4.1732,4.1664,4.2287,-0.8772,-0.8859,-0.8088,13.3978,13.3707,13.4682,9.610576179572137,0.0015342224368239,8.505032179572137,0.0015342224368231,2.363146,78.52,2.87
Gaia DR3 1503625448550796032,HIP 66625,\N,204.85,46.18821939062563,74.79854599794672,0.015314359,391.46246,-42.33205023244051,389.16686130756335,1.1605763,9.407465,10.458403,8.380756,3612.4272,3602.713,3635.6108,4.6394,4.6074,4.6774,-0.4375,-0.5279,-0.2699,13.3688,13.3319,13.4012,8.776930778680203,0.000444590306655,7.750221778680204,0.0004445903066554,2.077647,75.43,1.59
Gaia DR3 4347870370990204928,HIP 78353,\N,239.973,-8.253319518751894,75.29409426657962,0.02317745,204.05798,202.4425447694917,-25.625643916501858,1.3153642,9.601218,10.726547,8.545803,3611.5408,3611.2852,3611.7986,4.7502,4.7497,4.7508,-0.0672,-0.0695,-0.0646,13.2449,13.2403,13.2488,8.985022567057936,0.0006684348258367,7.929607567057935,0.0006684348258367,2.180744,71.84,1.91
Gaia DR3 6608490501308343168,HIP 111960,214749,340.183,-29.674554268057268,75.32479342121945,0.023183847,380.87088,380.4937975118946,-16.944008836226956,0.9975009,7.41959,8.047214,6.6601872,4445.959,4443.797,4449.7266,4.5879,4.5866,4.594,0.3287,0.3187,0.3508,13.254,13.2408,13.2616,6.804279746456645,0.000668346813978,6.044876946456645,0.000668346813978,1.3870268,73.85,1.13
Gaia DR3 2980492387558410112,HIP 22263,30495,71.9018,-16.933703052251126,75.52889944115644,0.053909987,213.6448,130.26356047105878,169.33843237165158,1.0712714,5.318377,5.645485,4.8274775,5699.0146,5695.293,5701.4995,4.3584,4.3556,4.363,-0.1883,-0.2132,-0.1806,13.1915,13.1493,13.2145,4.708942782408448,0.0015499242027083,4.218043282408448,0.0015499242027083,0.8180075,75.1,0.8
Gaia DR3 1605198298364601088,HIP 71181,128165,218.369,52.9098929455557,75.56887569382528,0.01506916,313.24045,-191.4568767283299,247.9190111250067,0.9579763,6.918849,7.448139,6.234747,4666.703,4658.9824,4668.9297,4.5354,4.5293,4.5371,-0.1233,-0.2083,-0.0972,13.206,13.1261,13.2266,6.310563804379871,0.0004330124711775,5.626461804379872,0.0004330124711775,1.213392,74.5,0.69
Gaia DR3 2009439555118168832,HIP 115562,\N,351.127,57.85305705753156,75.57228251850972,0.012979467,288.72763,-61.77409055477234,-282.0418577143782,0.9079011,9.144559,10.231806,8.106551,3628.9368,3628.612,3629.3572,4.6148,4.6144,4.6153,-0.1688,-0.1707,-0.1641,13.2189,13.2158,13.2225,8.536371697315126,0.0003729483061585,7.498363697315126,0.0003729483061589,2.125255,76.23,1.41
Gaia DR3 3411339626674506624,HIP 21818,29697,70.3274,20.90038275238946,75.68695566452061,0.024139958,345.7658,-234.26081671430512,-254.31448845547632,1.021274,7.53582,8.159536,6.777121,4305.874,4299.1377,4307.2217,4.5115,4.5046,4.5131,-0.7722,-0.8145,-0.7595,13.2084,13.202,13.2336,6.93092518540871,0.0006925797725791,6.17222618540871,0.0006925797725791,1.382415,74.13,1.24
Gaia DR3 6721432232656218752,HIP 89211,166348,273.09,-43.446703359293736,75.7122251862617,0.021108788,438.37033,133.79261520949422,-417.4542858998148,0.9424157,7.846925,8.586171,7.012912,4235.4004,4226.6855,4244.5786,4.5675,4.5632,4.588,-0.001,-0.0268,0.1291,13.2047,13.1443,13.2426,7.242755051546872,0.0006054128222388,6.408742051546872,0.0006054128222388,1.573259,77.18,1.23
Gaia DR3 4741883764414703232,HIP 13218,\N,42.5397,-53.13673320472705,75.7208110106814,0.015200389,516.0689,-114.4477983621474,503.21847181587145,1.1691872,9.801348,10.956002,8.730087,3298.9294,3296.2646,3331.836,4.1187,4.111,4.225,-0.9627,-0.9712,-0.8391,13.2155,13.205,13.2699,9.197424284222762,0.0004359069234771,8.12616328422276,0.0004359069234762,2.225915,76.45,1.46
Gaia DR3 4093301474693288960,HIP 90790,170657,277.828,-18.90968252923386,75.84760043520981,0.034853466,239.39586,-138.2153033040824,-195.46587993920184,0.7098678,6.5646515,7.0118737,5.950741,4979.2075,4976.273,4981.9883,4.5288,4.5278,4.5299,-0.4479,-0.4556,-0.4411,13.1764,13.1708,13.1828,5.964360728564852,0.0009978344033001,5.350450228564853,0.0009978344033001,1.0611327,75.71,0.89
Gaia DR3 5497072086021346688,HIP 31862,\N,99.9038,-55.60962618842815,75.9486036051012,0.009651008,392.1942,-392.0308821235906,11.317941611979569,0.91367835,9.068258,10.046057,8.090618,3514.5605,3510.6248,3535.198,4.1882,4.1654,4.2599,-1.0405,-1.0754,-0.9468,13.1637,13.1578,13.1749,8.4708569665586,0.0002759352603476,7.493216966558598,0.0002759352603476,1.955439,76.47,1.05
Gaia DR3 6508401923473282432,HIP 110443,211970,335.566,-54.5595680078303,76.15946505307657,0.019678587,298.5689,-184.20185298628616,234.97460424959905,1.1431462,8.409995,9.203866,7.5403485,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.818614424432452,0.0005610794357595,6.948967924432452,0.0005610794357595,1.6635175,74.75,1.32
Gaia DR3 5690980582306104448,HIP 48336,\N,147.795,-12.336323719476468,76.16439069467395,0.019502016,1847.3047,1137.7197681478142,-1455.379150873665,1.1280327,9.242064,10.25897,8.238635,3459.8992,3458.7104,3462.761,4.2044,4.201,4.2088,-0.944,-0.9477,-0.9371,13.1396,13.1324,13.1859,8.650823860673107,0.000556009051122,7.647394860673107,0.0005560090511225,2.020335,73.1,22.31
Gaia DR3 505516521175942784,HIP 9291,\N,29.8507,58.52028397205597,76.29118871961205,0.025210984,374.03793,320.6190173510011,-192.6339122885026,1.3088281,10.845914,12.493327,9.599484,3001.676,3000.2346,3004.1917,4.1254,4.1161,4.1522,-0.6106,-0.6191,-0.5966,13.0586,12.5691,13.1144,10.258285909209198,0.0007175790426696,9.011855909209196,0.0007175790426696,2.893843,83.2,3.68
Gaia DR3 4780166972587269120,HIP 19884,27274,63.9929,-53.30804447302178,76.66379283678688,0.014609198,879.1203,784.5287254502389,396.6953161486853,0.92003185,7.2427826,7.850983,6.4984865,4421.5454,4407.436,4427.9536,4.5231,4.5081,4.5323,-0.1637,-0.2534,-0.1123,13.0284,13.0173,13.0407,6.665734107890645,0.0004137999124793,5.921438007890646,0.0004137999124793,1.3524965,76.46,0.63
Gaia DR3 4079684229322231040,HIP 91438,172051,279.722,-21.05255555408361,76.74052986202392,0.049390327,170.3197,-74.71765460913085,-153.05579093380402,0.84906036,5.6792855,6.020049,5.1627083,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.10440946749358,0.001397563287337,4.58783226749358,0.001397563287337,0.8573407,77.02,0.85
Gaia DR3 1175938925836488448,HIP 70475,\N,216.236,8.888339518893313,76.78255940783944,0.04487608,570.87573,547.7841798597909,160.72202829528786,1.6540773,11.102701,12.4818735,9.946034,3125.8486,3114.6067,3280.0005,4.3363,4.2769,4.7998,-0.8357,-0.9159,-0.3114,13.0434,12.8768,13.1407,10.529013922221328,0.0012691317066586,9.372346922221324,0.0012691317066586,2.5358395,69.73,4.28
Gaia DR3 2717105133036645760,HIP 111313,\N,338.262,9.37860496034321,77.03461200556988,0.021512639,556.3815,538.1796824250598,141.1487996279024,1.2107295,9.542259,10.620544,8.511597,3634.9204,3634.6848,3635.138,4.7653,4.765,4.7656,-0.1411,-0.142,-0.1396,12.9583,12.9542,12.9627,8.975688497654073,0.0006064040830802,7.945026497654073,0.0006064040830802,2.108947,78.07,2.45
Gaia DR3 3338162729799839104,HIP 25953,\N,83.0603,9.819849871438162,77.13592907940472,0.026556814,281.95676,-180.3283108626894,-216.75172918493797,1.1508523,10.259625,11.754766,9.057943,3045.9395,3033.6704,3075.946,3.9224,3.8664,4.0321,-0.785,-0.8345,-0.6599,12.9219,12.8494,13.17,9.69590857419255,0.0007476073971286,8.494226574192549,0.0007476073971277,2.696823,78.3,3.37
Gaia DR3 853819947756949120,HIP 51459,90839,157.655,55.980393770343866,77.24853141451939,0.08050579,180.02727,-177.04479764181383,-32.633709910609426,0.8893682,4.673892,4.9525595,4.2518225,6066.204,6065.152,6067.243,4.2314,4.2293,4.234,-0.5202,-0.5309,-0.5107,12.9421,12.9289,12.9572,4.113343158631091,0.0022630354503845,3.69127365863109,0.0022630354503845,0.700737,77.82,0.65
Gaia DR3 4758877919212831104,HIP 27887,40307,88.5172,-60.023737219948,77.3261340611626,0.016985562,79.556274,-52.17397380816619,-60.05894993288453,1.0361017,6.857923,7.359889,6.1934867,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.299554490313905,0.0004769885406035,5.6351181903139045,0.0004769885406035,1.1664023,77.95,0.53
Gaia DR3 3210731015768096000,HIP 25623,36003,82.1074,-3.503099306330114,77.34986706396188,0.019757157,854.82086,-307.98528352257665,-797.4106462047437,0.97431624,7.242388,7.8614364,6.4890795,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.684685858215883,0.0005546502389406,5.931377358215884,0.0005546502389406,1.3723569,77.03,0.91
Gaia DR3 1244644727396803584,HIP 67090,\N,206.273,17.777287971454683,77.44122245908348,0.017091446,1887.907,450.9738430630764,-1833.2526914896064,1.0069798,9.108179,10.003153,8.1753845,3846.104,3845.6584,3847.2422,4.7656,4.7641,4.7677,-0.3924,-0.3943,-0.3881,12.8899,12.8824,12.8991,8.553039999849048,0.0004792486850258,7.620245499849048,0.0004792486850258,1.8277685,76.7,1.46
Gaia DR3 6018034958869558912,HIP 80300,\N,245.891,-39.22948746474345,77.45445300678792,0.043276638,77.39865,77.3976910067686,0.3858446568492385,0.94737566,11.0004,10.883363,11.231902,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.445631956227093,0.0012132812449729,10.677133956227095,0.0012132812449729,-0.348539,78.04,2.4
Gaia DR3 6018047019138644480,HIP 80337,147513,246.006,-39.192965569776966,77.56546482061312,0.066113755,73.82516,73.7483592823494,3.3665386250642886,0.85142505,5.215097,5.537262,4.729604,5723.8506,5721.862,5725.818,4.3984,4.3967,4.4003,-0.3303,-0.3458,-0.3133,12.8827,12.8646,12.8955,4.663438996993941,0.0018508782223047,4.177945996993941,0.0018508782223047,0.807658,77.69,0.86
Gaia DR3 5117974602912370432,HIP 10798,14412,34.7427,-25.943711129253515,77.91401913043707,0.029494971,495.06082,-217.7341059693304,444.6088895515635,1.0706407,6.147864,6.518684,5.598161,5357.897,5351.9,5361.6987,4.5651,4.5515,4.5737,-0.2123,-0.2436,-0.1969,12.8271,12.8143,12.8417,5.605942038247866,0.0008220281731103,5.056239038247865,0.0008220281731103,0.920523,78.88,0.72
Gaia DR3 4971496564348436352,HIP 10395,\N,33.4774,-32.04360677639304,78.11681298603918,0.033007383,925.81055,757.6713018472037,-532.033212113747,1.0763485,9.404842,10.554232,8.331665,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.868564583037426,0.0009175313613116,7.795387583037424,0.0009175313613116,2.222567,80.79,2.81
Gaia DR3 985610542491481984,HIP 36915,\N,113.84,54.849773078642905,78.1626317485545,0.020801144,114.32756,-113.5437613616686,13.364356852512948,1.1125215,10.324608,11.567809,9.219839,3220.313,3218.1694,3223.6243,4.2072,4.2006,4.2163,-0.9237,-0.9297,-0.9049,12.7998,12.7897,12.8834,9.789603868614552,0.0005778862653187,8.684834868614551,0.0005778862653196,2.34797,76.31,2.56
Gaia DR3 3767878708888402816,HIP 51007,\N,156.292,-10.22815208003861,78.17457842220993,0.025267148,703.74384,-693.1814933325599,121.46945656396232,1.183827,9.275512,10.381414,8.230751,3545.8337,3474.6128,3558.7534,4.5159,4.1922,4.567,-0.5623,-1.054,-0.4485,12.8001,12.7552,12.8708,8.740839739347699,0.0007018511358438,7.696078739347698,0.0007018511358443,2.150663,80.07,1.8
Gaia DR3 1637110042813188608,HIP 85235,158633,261.244,67.30672951368193,78.17469220601129,0.022623343,531.7711,-531.7492966789252,4.817753376813752,1.0463574,6.2235785,6.615514,5.6600223,5285.103,5281.292,5288.461,4.6087,4.6031,4.6156,-0.0539,-0.0701,-0.0332,12.7743,12.7632,12.7875,5.688909399943002,0.0006284126629818,5.125353199943001,0.0006284126629818,0.9554917,78.14,0.51
Gaia DR3 3852570413083923072,HIP 46580,82106,142.476,5.655613878177123,78.19452225007079,0.021477604,514.2393,-502.6546791854324,108.53726396612656,0.9910969,6.885495,7.4135585,6.202699,4669.3193,4667.897,4670.5884,4.5452,4.544,4.546,-0.141,-0.1505,-0.128,12.7719,12.7464,12.7826,6.351376652774183,0.0005964359694177,5.668580652774184,0.0005964359694177,1.2108595,78.87,1.02
Gaia DR3 5378886891123024512,HIP 56998,101581,175.256,-44.40411484982858,78.22675647892444,0.018242646,703.59656,-660.6340786458122,242.09647458907287,0.9155402,7.394229,7.9794908,6.665698,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.861005617195357,0.0005063919938228,6.132474617195358,0.0005063919938228,1.3137928,79.91,0.92
Gaia DR3 5924187617032756736,HIP 84051,\N,257.745,-52.51481569583831,78.26205621502966,0.019547887,292.95126,-247.66833392516563,156.4635116184804,0.93471026,9.212255,10.270633,8.187291,3427.6184,3381.6584,3501.8743,4.1748,4.0356,4.4107,-0.9108,-1.0711,-0.6239,12.7768,12.7335,12.8719,8.680011270667018,0.0005423790304073,7.655047270667017,0.0005423790304073,2.083342,79.53,1.82
Gaia DR3 3575733210781078016,HIP 58576,104304,180.186,-10.448272003975848,78.33591471044681,0.092326514,489.23535,83.79341887242131,-482.0061083706503,1.2261504,5.3550773,5.731157,4.8056283,5510.1235,5507.904,5512.296,4.3911,4.39,4.3928,-0.1764,-0.1833,-0.1697,12.7431,12.7003,12.7626,4.824881894741091,0.0025592931593303,4.275432894741092,0.0025592931593303,0.9255287,77.48,0.8
Gaia DR3 3517841209157902720,HIP 59406,\N,182.798,-19.96139412325039,78.48142288055584,0.023615887,281.53973,-212.8680095348506,-184.26024089784488,1.0918617,10.58782,11.947852,9.4342,3140.9067,3140.1465,3143.3545,4.1958,4.1931,4.205,-0.8509,-0.8538,-0.841,12.7444,12.7347,12.7518,10.061654341353092,0.000653418945685,8.908034341353092,0.000653418945685,2.513652,78.14,2.8
Gaia DR3 4247023886053586304,HIP 98698,190007,300.696,3.326715753341339,78.64649917102172,0.019802462,149.77547,-90.38324464030713,119.4301522492732,0.9427,7.0766416,7.6813974,6.3358107,4487.138,4480.0347,4491.0835,4.5541,4.5486,4.5568,0.2735,0.2274,0.2959,12.7116,12.707,12.7178,6.555038577164884,0.0005467567054537,5.814207677164883,0.0005467567054537,1.3455867,76.26,1.03
Gaia DR3 5339892367684811520,HIP 55042,304043,168.98,-57.5423983978393,78.89223586679518,0.03193162,2737.7556,-2468.4073805783923,1184.1752819642727,1.0095482,10.486478,11.832905,9.332071,3209.3408,3205.9739,3236.7341,4.1203,4.1139,4.1966,-1.1518,-1.1554,-1.0699,12.6964,12.654,12.8238,9.97164932237632,0.0008789031625955,8.817242322376318,0.0008789031625955,2.500834,79.71,2.8
Gaia DR3 704967037090946688,HIP 43587,75732,133.147,28.329783000362703,79.44818375718161,0.042877857,538.90265,-485.6808133468651,-233.5170052934288,0.8584381,5.732681,6.155681,5.1470094,5184.4775,5178.8193,5185.935,4.4506,4.4466,4.4514,0.2849,0.239,0.2928,12.5796,12.5712,12.5965,5.233100866857972,0.0011719348145096,4.647429266857972,0.0011719348145096,1.0086716,79.8,0.84
Gaia DR3 5726982995343100928,HIP 40693,69830,124.601,-12.63656179358332,79.49527095617434,0.040039483,1026.4159,278.7903645043099,-987.8286619313131,0.98585457,5.7552195,6.139643,5.2034183,5361.131,5349.8203,5369.2627,4.4575,4.4523,4.4825,0.0366,0.0192,0.1126,12.5534,12.5293,12.5821,5.256925969777605,0.0010937083292144,4.705124769777603,0.0010937083292144,0.9362247,79.48,0.77
Gaia DR3 188771135583573504,HIP 24813,34411,79.7883,40.09609817127969,79.6021083335795,0.10045193,844.1185,520.5689114669946,-664.487871734592,0.8881429,4.5258846,4.8482485,4.057458,5761.5337,5760.626,5762.3687,4.2455,4.2444,4.247,-0.3186,-0.3244,-0.3122,12.5407,12.5039,12.5636,4.030507452853781,0.0027402378508667,3.562080852853782,0.0027402378508667,0.7907905,79.08,0.9
Gaia DR3 6456884409233519360,HIP 103910,\N,315.805,-56.96185322955984,80.02112246350178,0.031032525,503.10806,-357.1096789457698,354.38735393321844,1.3178142,11.549987,13.041293,10.356031,3056.6768,3055.4219,3060.895,4.4037,4.3985,4.4271,-0.8404,-0.8453,-0.8015,12.5012,12.4749,12.5437,11.066010194867854,0.0008421060982248,9.872054194867854,0.0008421060982239,2.685262,70.51,5.16
Gaia DR3 5826168461855385472,HIP 77952,141891,238.784,-63.43251144584002,80.48541193436336,0.21874149,442.78693,-187.36581928503,-401.1911000240785,2.856078,2.784391,3.1869626,2.5581625,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.312976855843539,0.0059015946917502,2.0867483558435387,0.0059015946917502,0.6288001,81.24,0.62
Gaia DR3 3288082758293022848,HIP 22627,\N,73.0246,6.47519220606572,80.56233030288816,0.02359831,342.43533,153.61546355196168,-306.0461634197105,1.1652066,10.714013,12.230651,9.507367,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.244673099486032,0.0006360675063534,9.038027099486031,0.0006360675063534,2.723284,82.52,3.99
Gaia DR3 6471497502884511232,HIP 102186,196877,310.579,-52.70400747589355,81.02792076812638,0.02281634,1070.3602,82.71759938861481,-1067.1592799873572,1.1388744,8.24046,9.048485,7.3588605,3917.272,3907.3213,3930.6968,4.4867,4.4589,4.5275,-1.0181,-1.0775,-0.8941,12.3429,12.3221,12.3732,7.78363347378307,0.0006114565650454,6.90203397378307,0.0006114565650454,1.6896245,82.57,1.25
